Created on 10-18-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-16 04-PM,ETHUSD,622.6,622.62,616.97,619,133.5,82969.23
2018-03-16 03-PM,ETHUSD,614.09,628,614,622.6,346.5,214806.29
2018-03-16 02-PM,ETHUSD,610.42,618.89,610.24,614.09,213.06,131104.74
2018-03-16 01-PM,ETHUSD,602,615.22,598,610.42,413.81,253141.49
2018-03-16 12-PM,ETHUSD,600.3,606.24,599.55,602,66.46,40216.0
2018-03-16 11-AM,ETHUSD,598.99,604.74,596.11,600.3,58.99,35343.28
2018-03-16 10-AM,ETHUSD,598.03,600.3,596.11,598.99,363.07,217452.95
2018-03-16 09-AM,ETHUSD,606.3,606.3,598,598.03,233.72,140477.11
2018-03-16 08-AM,ETHUSD,608.9,609.9,606.25,606.3,173.05,105397.65
2018-03-16 07-AM,ETHUSD,606.6,609.9,606.6,608.9,268.72,163753.64
2018-03-16 06-AM,ETHUSD,604.37,612,604.37,606.6,182.81,111318.14
2018-03-16 05-AM,ETHUSD,603.86,610,603.86,604.37,84.41,51307.94
2018-03-16 04-AM,ETHUSD,599.14,610,595,603.86,124.33,74958.84
2018-03-16 03-AM,ETHUSD,602.13,604.55,595.96,599.14,119.49,71656.56
2018-03-16 02-AM,ETHUSD,585,602.13,585,602.13,104.45,62234.35
2018-03-16 01-AM,ETHUSD,597,599.46,585,585,207.82,123141.16
2018-03-16 12-AM,ETHUSD,609.85,614.38,595,597,195.93,118662.28
2018-03-15 11-PM,ETHUSD,612,614.38,607.65,609.85,51.64,31596.92
2018-03-15 10-PM,ETHUSD,610,614.38,605.29,612,235.8,143946.52
2018-03-15 09-PM,ETHUSD,604.5,610,600.26,610,26.52,16096.66
2018-03-15 08-PM,ETHUSD,601,604.5,597.74,604.5,149.77,90043.16
2018-03-15 07-PM,ETHUSD,599,607,597.71,601,178.61,107816.95
2018-03-15 06-PM,ETHUSD,601,605.56,595,599,146.0,87990.37
2018-03-15 05-PM,ETHUSD,599,607.7,596.99,601,104.04,62525.89
2018-03-15 04-PM,ETHUSD,596.73,600,587.55,599,205.97,122411.98
2018-03-15 03-PM,ETHUSD,617.02,617.02,585.5,596.73,708.54,421600.93
2018-03-15 02-PM,ETHUSD,616.62,621.94,611.68,617.02,442.15,273765.11
2018-03-15 01-PM,ETHUSD,609,621,605,616.62,240.79,147003.3
2018-03-15 12-PM,ETHUSD,613.34,619,599.1,609,195.98,119118.24
2018-03-15 11-AM,ETHUSD,604.48,618.69,604.48,613.34,167.97,102906.63
2018-03-15 10-AM,ETHUSD,615,620,602.12,604.48,433.79,265171.56
2018-03-15 09-AM,ETHUSD,608.5,619.24,607,615,514.16,315103.79
2018-03-15 08-AM,ETHUSD,592.92,613,585.71,608.5,507.25,305829.72
2018-03-15 07-AM,ETHUSD,584.48,594.68,583.66,592.92,213.64,126185.24
2018-03-15 06-AM,ETHUSD,580,587,572,584.48,225.23,130104.67
2018-03-15 05-AM,ETHUSD,588.23,592.54,577.23,580,290.19,169359.35
2018-03-15 04-AM,ETHUSD,580,592.54,577.08,588.23,165.92,96835.37
2018-03-15 03-AM,ETHUSD,570,590.74,570,580,919.5,535335.76
2018-03-15 02-AM,ETHUSD,600.68,604.54,570,570,1341.32,785076.44
2018-03-15 01-AM,ETHUSD,600,608.14,596.6,600.68,140.81,84785.15
2018-03-15 12-AM,ETHUSD,610,615,596.6,600,298.6,181840.11
2018-03-14 11-PM,ETHUSD,600,614.68,597.8,610,285.69,173915.43
2018-03-14 10-PM,ETHUSD,587.02,612.23,585.83,600,1459.07,875874.5
2018-03-14 09-PM,ETHUSD,614.85,614.85,581,587.02,1046.71,623359.49
2018-03-14 08-PM,ETHUSD,613.82,619.35,611.56,614.85,183.73,112792.17
2018-03-14 07-PM,ETHUSD,613.6,621,612.41,613.82,195.4,120585.83
2018-03-14 06-PM,ETHUSD,620.12,622.93,611.73,613.6,522.13,321247.8
2018-03-14 05-PM,ETHUSD,628.54,631.01,615.28,620.12,919.1,572693.29
2018-03-14 04-PM,ETHUSD,651.9,654.87,627,628.54,857.76,548697.91
2018-03-14 03-PM,ETHUSD,657,660,650.1,651.9,195.42,127408.44
2018-03-14 02-PM,ETHUSD,656.26,663.28,651.19,657,149.87,98786.22
2018-03-14 01-PM,ETHUSD,655.1,656.26,650,656.26,118.8,77516.53
2018-03-14 12-PM,ETHUSD,655.3,659.41,650,655.1,443.65,289592.26
2018-03-14 11-AM,ETHUSD,665,667.74,655.3,655.3,457.67,302225.69
2018-03-14 10-AM,ETHUSD,673.62,678.41,661.99,665,873.52,585396.82
2018-03-14 09-AM,ETHUSD,690.51,692.53,673.62,673.62,318.39,218718.69
2018-03-14 08-AM,ETHUSD,691.95,692.53,690.01,690.51,23.61,16320.39
2018-03-14 07-AM,ETHUSD,692.53,692.53,690.01,691.95,50.93,35181.99
2018-03-14 06-AM,ETHUSD,694.47,695,690.01,692.53,79.01,54649.83
2018-03-14 05-AM,ETHUSD,688.68,694.97,688.68,694.47,164.51,114103.08
2018-03-14 04-AM,ETHUSD,700,700,688.68,688.68,86.43,59851.84
2018-03-14 03-AM,ETHUSD,704.49,704.49,698,700,89.04,62525.81
2018-03-14 02-AM,ETHUSD,702,704.49,698.57,704.49,43.37,30498.78
2018-03-14 01-AM,ETHUSD,696.5,702,696.5,702,146.7,102619.79
2018-03-14 12-AM,ETHUSD,688.1,700,688,696.5,481.26,332682.2
2018-03-13 11-PM,ETHUSD,688,690,688,688.1,169.91,116967.4
2018-03-13 10-PM,ETHUSD,684.5,692,684.5,688,101.45,69696.42
2018-03-13 09-PM,ETHUSD,681.08,687.31,680.01,684.5,78.44,53689.66
2018-03-13 08-PM,ETHUSD,681.31,689.45,680.01,681.08,99.67,68065.41
2018-03-13 07-PM,ETHUSD,685.01,689.06,680.23,681.31,192.75,131871.98
2018-03-13 06-PM,ETHUSD,690.42,690.42,683,685.01,31.95,21924.84
2018-03-13 05-PM,ETHUSD,695,697,690,690.42,29.43,20382.88
2018-03-13 04-PM,ETHUSD,686.8,697,681.6,695,1047.64,718763.62
2018-03-13 03-PM,ETHUSD,690,690,680,686.8,226.65,155057.39
2018-03-13 02-PM,ETHUSD,686.72,692,684.5,690,118.2,81346.86
2018-03-13 01-PM,ETHUSD,684.72,697,683.8,686.72,44.04,30378.0
2018-03-13 12-PM,ETHUSD,695.46,697.4,683.62,684.72,170.14,117639.18
2018-03-13 11-AM,ETHUSD,684.5,695.95,684.24,695.46,42.71,29421.54
2018-03-13 10-AM,ETHUSD,702.4,706.98,684.5,684.5,122.14,84854.15
2018-03-13 09-AM,ETHUSD,700.66,708.8,693.72,702.4,135.96,95161.97
2018-03-13 08-AM,ETHUSD,697.33,701.52,693.89,700.66,36.56,25561.82
2018-03-13 07-AM,ETHUSD,708.2,708.2,694,697.33,100.75,70580.48
2018-03-13 06-AM,ETHUSD,709.9,712.59,707.06,708.2,84.01,59740.91
2018-03-13 05-AM,ETHUSD,709.23,711.53,705.29,709.9,30.72,21747.54
2018-03-13 04-AM,ETHUSD,694.42,713.75,694.42,709.23,152.17,107532.46
2018-03-13 03-AM,ETHUSD,695,697.59,687.51,694.42,79.89,55243.63
2018-03-13 02-AM,ETHUSD,693.9,702.4,691.26,695,57.72,40188.58
2018-03-13 01-AM,ETHUSD,703.5,705.1,693.9,693.9,37.03,26011.35
2018-03-13 12-AM,ETHUSD,695.69,704,693.8,703.5,34.66,24221.44
2018-03-12 11-PM,ETHUSD,690,700,690,695.69,40.88,28498.1
2018-03-12 10-PM,ETHUSD,695.81,699,688,690,73.15,50897.98
2018-03-12 09-PM,ETHUSD,693.86,695.81,685.2,695.81,44.47,30811.98
2018-03-12 08-PM,ETHUSD,682.45,696.36,678.51,693.86,114.72,78373.9
2018-03-12 07-PM,ETHUSD,696.48,696.48,673,682.45,473.04,322175.87
2018-03-12 06-PM,ETHUSD,697.29,700,694,696.48,29.49,20577.99
2018-03-12 05-PM,ETHUSD,699.36,705.32,689.77,697.29,88.78,61953.16
2018-03-12 04-PM,ETHUSD,693,702.34,686,699.36,257.42,178399.15
2018-03-12 03-PM,ETHUSD,698,706.01,691.4,693,268.89,187649.24
2018-03-12 02-PM,ETHUSD,731.59,731.73,698,698,498.39,353899.14
2018-03-12 01-PM,ETHUSD,735,737.67,723.54,731.59,117.36,85616.93
2018-03-12 12-PM,ETHUSD,737.25,739,733,735,47.41,34931.06
2018-03-12 11-AM,ETHUSD,736,737.25,730.8,737.25,120.62,88598.93
2018-03-12 10-AM,ETHUSD,736,741.56,731,736,87.3,64372.61
2018-03-12 09-AM,ETHUSD,725.71,740,721,736,98.43,71877.7
2018-03-12 08-AM,ETHUSD,727,728,722,725.71,76.64,55574.0
2018-03-12 07-AM,ETHUSD,729.24,729.24,720.19,727,57.68,41819.29
2018-03-12 06-AM,ETHUSD,724.5,731.76,722.57,729.24,102.18,74348.62
2018-03-12 05-AM,ETHUSD,724.5,728.3,717,724.5,130.28,94447.55
2018-03-12 04-AM,ETHUSD,715.36,752.4,712.26,724.5,444.95,323347.9
2018-03-12 03-AM,ETHUSD,725.6,725.6,712.26,715.36,132.17,95054.1
2018-03-12 02-AM,ETHUSD,725.59,725.75,721.39,725.6,16.68,12085.13
2018-03-12 01-AM,ETHUSD,725.76,730,721,725.59,56.5,41059.74
2018-03-12 12-AM,ETHUSD,722.47,727.5,720.03,725.76,33.94,24587.03
2018-03-11 11-PM,ETHUSD,723,726,715.11,722.47,67.51,48634.95
2018-03-11 10-PM,ETHUSD,724,727.69,717.31,723,177.32,128497.02
2018-03-11 09-PM,ETHUSD,726.6,726.6,719.05,724,61.8,44717.87
2018-03-11 08-PM,ETHUSD,732.13,732.13,713.1,726.6,243.63,174930.52
2018-03-11 07-PM,ETHUSD,728,734,723,732.13,169.54,123389.57
2018-03-11 06-PM,ETHUSD,730,734.71,722,728,146.84,107260.19
2018-03-11 05-PM,ETHUSD,710,732.96,708.67,730,195.44,140718.74
2018-03-11 04-PM,ETHUSD,698,711,697.7,710,303.05,213484.74
2018-03-11 03-PM,ETHUSD,715.39,716.14,697.14,698,193.9,136963.31
2018-03-11 02-PM,ETHUSD,710.1,718.58,705.34,715.39,201.81,143757.0
2018-03-11 01-PM,ETHUSD,710,719.89,706.55,710.1,207.35,148266.8
2018-03-11 12-PM,ETHUSD,707,718.9,706,710,117.24,83603.6
2018-03-11 11-AM,ETHUSD,689.02,707,681.15,707,257.3,178143.99
2018-03-11 10-AM,ETHUSD,683.97,689.36,678.54,689.02,103.99,71145.97
2018-03-11 09-AM,ETHUSD,691.99,693.54,682.87,683.97,69.84,48155.16
2018-03-11 08-AM,ETHUSD,683.83,693.54,683.83,691.99,71.41,49357.95
2018-03-11 07-AM,ETHUSD,692.14,693.2,683.83,683.83,51.02,35164.49
2018-03-11 06-AM,ETHUSD,694.17,695,691.81,692.14,42.02,29146.48
2018-03-11 05-AM,ETHUSD,682,694.17,679,694.17,141.95,97256.56
2018-03-11 04-AM,ETHUSD,675,685,675,682,363.84,248888.46
2018-03-11 03-AM,ETHUSD,677.11,684.38,669.5,675,135.53,91882.38
2018-03-11 02-AM,ETHUSD,671.32,682.95,669.89,677.11,176.86,119814.3
2018-03-11 01-AM,ETHUSD,662.8,680.14,661.99,671.32,179.42,121163.23
2018-03-11 12-AM,ETHUSD,684.38,684.38,660.3,662.8,429.7,285385.48
2018-03-10 11-PM,ETHUSD,691,691,680.2,684.38,120.17,82052.59
2018-03-10 10-PM,ETHUSD,677.78,691.7,675.06,691,123.83,84764.67
2018-03-10 09-PM,ETHUSD,688.59,688.59,677.78,677.78,202.17,137736.22
2018-03-10 08-PM,ETHUSD,711,711,688,688.59,375.31,262711.38
2018-03-10 07-PM,ETHUSD,713.82,713.82,701.7,711,182.16,128699.77
2018-03-10 06-PM,ETHUSD,715.08,715.08,701.5,713.82,257.16,182433.07
2018-03-10 05-PM,ETHUSD,734,734,714,715.08,115.82,84168.19
2018-03-10 04-PM,ETHUSD,733.61,736,729.18,734,33.4,24513.73
2018-03-10 03-PM,ETHUSD,735.89,740,729.62,733.61,147.48,108797.14
2018-03-10 02-PM,ETHUSD,724.27,739,722.04,735.89,150.27,110534.67
2018-03-10 01-PM,ETHUSD,726.62,726.62,720.93,724.27,80.1,57981.02
2018-03-10 12-PM,ETHUSD,730,730.2,722,726.62,141.58,102721.42
2018-03-10 11-AM,ETHUSD,725,732.32,725,730,88.4,64358.96
2018-03-10 10-AM,ETHUSD,725.5,726.89,715,725,238.61,171627.86
2018-03-10 09-AM,ETHUSD,731.1,734.8,722,725.5,215.32,156717.67
2018-03-10 08-AM,ETHUSD,734.5,735,729,731.1,44.94,32926.47
2018-03-10 07-AM,ETHUSD,738.48,740.85,726.7,734.5,186.79,137256.8
2018-03-10 06-AM,ETHUSD,734,744,732.76,738.48,87.88,65107.11
2018-03-10 05-AM,ETHUSD,733.37,736.54,724.12,734,168.42,123289.62
2018-03-10 04-AM,ETHUSD,729,741.33,725.77,733.37,331.23,242536.69
2018-03-10 03-AM,ETHUSD,736.3,737.5,721,729,301.88,220025.93
2018-03-10 02-AM,ETHUSD,741.15,744.3,728.65,736.3,171.39,126411.5
2018-03-10 01-AM,ETHUSD,734,744.8,728.23,741.15,158.44,117148.62
2018-03-10 12-AM,ETHUSD,726,737.07,720.51,734,142.22,103992.21
2018-03-09 11-PM,ETHUSD,709.04,730,707.43,726,446.0,320552.62
2018-03-09 10-PM,ETHUSD,697.21,709.04,692,709.04,170.88,120001.01
2018-03-09 09-PM,ETHUSD,698.96,702.9,682.65,697.21,1428.35,984702.25
2018-03-09 08-PM,ETHUSD,682.68,699.01,682.42,698.96,75.07,51805.51
2018-03-09 07-PM,ETHUSD,695,698.03,675,682.68,287.27,196428.37
2018-03-09 06-PM,ETHUSD,685.47,699.3,685.47,695,168.03,116022.09
2018-03-09 05-PM,ETHUSD,681.93,695.95,680,685.47,207.39,142548.36
2018-03-09 04-PM,ETHUSD,698,704,676.89,681.93,1459.59,1003215.46
2018-03-09 03-PM,ETHUSD,708.65,710,689.65,698,759.3,528725.61
2018-03-09 02-PM,ETHUSD,690.42,709.63,688.74,708.65,353.75,247341.86
2018-03-09 01-PM,ETHUSD,693.38,697.46,679.73,690.42,224.22,154314.1
2018-03-09 12-PM,ETHUSD,686.6,697.53,683,693.38,136.92,94159.99
2018-03-09 11-AM,ETHUSD,673.25,686.6,666.3,686.6,243.33,165134.73
2018-03-09 10-AM,ETHUSD,660.77,673.25,651.49,673.25,314.98,210551.92
2018-03-09 09-AM,ETHUSD,668.9,670.98,651.49,660.77,196.28,130120.28
2018-03-09 08-AM,ETHUSD,674,681.02,660.35,668.9,327.67,219776.81
2018-03-09 07-AM,ETHUSD,675.58,690.1,667.1,674,2284.56,1550859.08
2018-03-09 06-AM,ETHUSD,648.89,675.58,641,675.58,574.17,376307.34
2018-03-09 05-AM,ETHUSD,660,666.55,643.1,648.89,974.53,634410.96
2018-03-09 04-AM,ETHUSD,680.02,680.02,656,660,657.79,435534.65
2018-03-09 03-AM,ETHUSD,673.09,680.3,665.97,680.02,285.67,191753.44
2018-03-09 02-AM,ETHUSD,681,685.19,665,673.09,789.72,530540.53
2018-03-09 01-AM,ETHUSD,702.61,704.97,678.18,681,357.75,247711.14
2018-03-09 12-AM,ETHUSD,699.57,704.97,697.36,702.61,86.27,60535.93
2018-03-08 11-PM,ETHUSD,687.78,704,687.78,699.57,108.8,76028.55
2018-03-08 10-PM,ETHUSD,702.5,703.9,685.14,687.78,675.8,467659.28
2018-03-08 09-PM,ETHUSD,707,713.68,702.5,702.5,280.59,198481.06
2018-03-08 08-PM,ETHUSD,709.62,714.4,704,707,314.22,221697.62
2018-03-08 07-PM,ETHUSD,714,715,705.64,709.62,155.27,110590.14
2018-03-08 06-PM,ETHUSD,705,717.64,701,714,232.91,164746.63
2018-03-08 05-PM,ETHUSD,716.43,716.8,698.5,705,1780.36,1256152.02
2018-03-08 04-PM,ETHUSD,749.9,750,715,716.43,1390.07,1009941.94
2018-03-08 03-PM,ETHUSD,740.05,753,739,749.9,233.54,173784.12
2018-03-08 02-PM,ETHUSD,746.2,752.04,740.04,740.05,116.84,86767.69
2018-03-08 01-PM,ETHUSD,745,750.59,736.21,746.2,74.79,55507.03
2018-03-08 12-PM,ETHUSD,763.16,765,740.24,745,319.9,240248.1
2018-03-08 11-AM,ETHUSD,769.88,770,760,763.16,89.88,68600.32
2018-03-08 10-AM,ETHUSD,767.14,773.53,762.69,769.88,48.4,37171.91
2018-03-08 09-AM,ETHUSD,760,772.55,759.99,767.14,145.55,111928.65
2018-03-08 08-AM,ETHUSD,755,760,754,760,58.12,44021.5
2018-03-08 07-AM,ETHUSD,745,759.35,743.9,755,94.75,71223.13
2018-03-08 06-AM,ETHUSD,746.89,747,743.55,745,32.5,24230.27
2018-03-08 05-AM,ETHUSD,744.4,746.9,740.59,746.89,77.98,58035.32
2018-03-08 04-AM,ETHUSD,733.97,744.59,730.17,744.4,311.57,229311.8
2018-03-08 03-AM,ETHUSD,736.66,741.59,733.97,733.97,135.15,99801.15
2018-03-08 02-AM,ETHUSD,750.28,752,736.6,736.66,237.12,175777.57
2018-03-08 01-AM,ETHUSD,755.33,762.51,750,750.28,106.95,81144.83
2018-03-08 12-AM,ETHUSD,749.9,761.35,741,755.33,96.99,73246.01
2018-03-07 11-PM,ETHUSD,751.5,754,744.59,749.9,144.03,108111.35
2018-03-07 10-PM,ETHUSD,749.88,770.2,749.88,751.5,575.44,440384.0
2018-03-07 09-PM,ETHUSD,736.6,749.88,736.6,749.88,149.83,111778.35
2018-03-07 08-PM,ETHUSD,740.88,742.99,736.6,736.6,152.63,112874.17
2018-03-07 07-PM,ETHUSD,743,743,733.31,740.88,378.96,279941.73
2018-03-07 06-PM,ETHUSD,739,749,736.27,743,592.03,439323.56
2018-03-07 05-PM,ETHUSD,740,749,723,739,1549.74,1142251.03
2018-03-07 04-PM,ETHUSD,785,791.11,731.36,740,926.4,699141.66
2018-03-07 03-PM,ETHUSD,788,790.9,785,785,165.41,130331.36
2018-03-07 02-PM,ETHUSD,789.1,790.9,782.95,788,121.64,95494.2
2018-03-07 01-PM,ETHUSD,790.27,792,785.49,789.1,271.59,215027.54
2018-03-07 12-PM,ETHUSD,790,793.17,785,790.27,156.36,123603.69
2018-03-07 11-AM,ETHUSD,780,791.93,779,790,115.75,90853.24
2018-03-07 10-AM,ETHUSD,775.86,788.95,775.61,780,236.76,185264.98
2018-03-07 09-AM,ETHUSD,788,790.54,775.86,775.86,202.21,158614.07
2018-03-07 08-AM,ETHUSD,789.08,796.15,787,788,138.94,109851.34
2018-03-07 07-AM,ETHUSD,785.2,791.59,776.63,789.08,487.15,381555.6
2018-03-07 06-AM,ETHUSD,799.5,800.5,782.2,785.2,327.64,259293.6
2018-03-07 05-AM,ETHUSD,813.65,814.79,799,799.5,193.36,155199.67
2018-03-07 04-AM,ETHUSD,812.43,815.75,808.96,813.65,43.51,35337.96
2018-03-07 03-AM,ETHUSD,821.08,821.08,807.31,812.43,142.09,115375.57
2018-03-07 02-AM,ETHUSD,826,827.87,814,821.08,69.5,56784.34
2018-03-07 01-AM,ETHUSD,819.8,826.44,818.66,826,65.12,53494.95
2018-03-07 12-AM,ETHUSD,812.63,819.8,811.5,819.8,104.68,85318.52
2018-03-06 11-PM,ETHUSD,819.27,819.27,807.27,812.63,35.81,29108.21
2018-03-06 10-PM,ETHUSD,818.2,819.27,811.15,819.27,57.67,47150.19
2018-03-06 09-PM,ETHUSD,810,819.25,805,818.2,334.59,271025.84
2018-03-06 08-PM,ETHUSD,814.05,814.27,803.27,810,119.92,97182.63
2018-03-06 07-PM,ETHUSD,815.5,815.5,805,814.05,382.69,310028.93
2018-03-06 06-PM,ETHUSD,817.32,823.63,812,815.5,250.46,205190.07
2018-03-06 05-PM,ETHUSD,828,830.64,816.48,817.32,461.29,378393.79
2018-03-06 04-PM,ETHUSD,830,832.7,828,828,26.79,22211.22
2018-03-06 03-PM,ETHUSD,828.38,833.08,828.38,830,44.9,37340.34
2018-03-06 02-PM,ETHUSD,821,830.21,821,828.38,100.36,83081.85
2018-03-06 01-PM,ETHUSD,830,834,820.25,821,245.38,202662.27
2018-03-06 12-PM,ETHUSD,829.83,838,828.79,830,70.5,58574.7
2018-03-06 11-AM,ETHUSD,834.01,837.75,828.51,829.83,431.17,359463.42
2018-03-06 10-AM,ETHUSD,849.22,849.22,830.25,834.01,346.14,289240.82
2018-03-06 09-AM,ETHUSD,849.6,851.22,846.2,849.22,173.5,147606.11
2018-03-06 08-AM,ETHUSD,846,851.31,845.25,849.6,13.68,11603.15
2018-03-06 07-AM,ETHUSD,851.43,851.74,843.67,846,34.07,28836.24
2018-03-06 06-AM,ETHUSD,853,854.18,846,851.43,41.8,35527.58
2018-03-06 05-AM,ETHUSD,849.92,853.03,847.22,853,23.99,20419.48
2018-03-06 04-AM,ETHUSD,842,850.97,842,849.92,24.95,21201.63
2018-03-06 03-AM,ETHUSD,846.84,848.76,842,842,73.69,62090.57
2018-03-06 02-AM,ETHUSD,844,847.18,842.45,846.84,93.54,78958.62
2018-03-06 01-AM,ETHUSD,845.47,845.59,837.5,844,55.7,46826.35
2018-03-06 12-AM,ETHUSD,851.8,851.8,840,845.47,176.58,149399.24
2018-03-05 11-PM,ETHUSD,855.19,858,851.8,851.8,66.01,56388.69
2018-03-05 10-PM,ETHUSD,855,859,855,855.19,42.07,36095.84
2018-03-05 09-PM,ETHUSD,859.33,859.42,855,855,44.83,38427.99
2018-03-05 08-PM,ETHUSD,861.89,862.55,855.5,859.33,96.62,83076.63
2018-03-05 07-PM,ETHUSD,864.1,865,860,861.89,165.12,142457.12
2018-03-05 06-PM,ETHUSD,857.69,864.1,855,864.1,79.39,68040.61
2018-03-05 05-PM,ETHUSD,860,861.09,857.69,857.69,218.5,187519.97
2018-03-05 04-PM,ETHUSD,860.89,861.74,858,860,171.52,147439.49
2018-03-05 03-PM,ETHUSD,862.3,864.71,858,860.89,200.95,173379.01
2018-03-05 02-PM,ETHUSD,868.72,868.72,862.24,862.3,100.03,86647.02
2018-03-05 01-PM,ETHUSD,869.54,869.99,864.55,868.72,46.33,40219.92
2018-03-05 12-PM,ETHUSD,868,870,864.6,869.54,53.46,46477.6
2018-03-05 11-AM,ETHUSD,867,868,861.8,868,26.1,22621.54
2018-03-05 10-AM,ETHUSD,861.8,867,861.8,867,24.65,21284.84
2018-03-05 09-AM,ETHUSD,863,868,861.8,861.8,82.45,71122.51
2018-03-05 08-AM,ETHUSD,865,870.18,863,863,80.02,69278.43
2018-03-05 07-AM,ETHUSD,865,870.5,864.18,865,85.02,73889.99
2018-03-05 06-AM,ETHUSD,866.8,870.5,863.17,865,168.09,145831.02
2018-03-05 05-AM,ETHUSD,865.84,867.43,864.14,866.8,36.99,32034.25
2018-03-05 04-AM,ETHUSD,869,870.99,865.6,865.84,93.58,81428.61
2018-03-05 03-AM,ETHUSD,867.3,877.72,865,869,227.0,197736.72
2018-03-05 02-AM,ETHUSD,868.14,868.14,865,867.3,26.05,22549.12
2018-03-05 01-AM,ETHUSD,868.34,868.34,861.26,868.14,34.75,30094.42
2018-03-05 12-AM,ETHUSD,868,869,861.72,868.34,38.35,33255.28
2018-03-04 11-PM,ETHUSD,865.2,868,860.19,868,68.74,59587.64
2018-03-04 10-PM,ETHUSD,865.53,866,860.19,865.2,19.37,16749.06
2018-03-04 09-PM,ETHUSD,869,869,865.53,865.53,57.03,49400.6
2018-03-04 08-PM,ETHUSD,864,869,864,869,40.76,35317.55
2018-03-04 07-PM,ETHUSD,866,868.65,862.2,864,42.72,37070.08
2018-03-04 06-PM,ETHUSD,860,869.54,860,866,82.95,71712.5
2018-03-04 05-PM,ETHUSD,858.1,862,855,860,33.39,28716.49
2018-03-04 04-PM,ETHUSD,857.92,861.43,855,858.1,47.61,40917.76
2018-03-04 03-PM,ETHUSD,853.15,857.93,851,857.92,93.64,80162.21
2018-03-04 02-PM,ETHUSD,856.6,856.6,850,853.15,39.25,33533.85
2018-03-04 01-PM,ETHUSD,850.95,858.11,850,856.6,39.81,34018.26
2018-03-04 12-PM,ETHUSD,851.5,856.4,850,850.95,32.95,28119.99
2018-03-04 11-AM,ETHUSD,849.32,852,844.36,851.5,9.11,7727.12
2018-03-04 10-AM,ETHUSD,852.66,852.66,843.74,849.32,16.58,14059.99
2018-03-04 09-AM,ETHUSD,847.36,853.38,840.76,852.66,64.25,54376.8
2018-03-04 08-AM,ETHUSD,837.02,847.36,837.02,847.36,33.77,28516.54
2018-03-04 07-AM,ETHUSD,843.59,843.59,836.98,837.02,173.87,145999.73
2018-03-04 06-AM,ETHUSD,849.57,849.57,843.5,843.59,27.94,23659.03
2018-03-04 05-AM,ETHUSD,847,850.57,845.01,849.57,73.82,62643.24
2018-03-04 04-AM,ETHUSD,846,852.63,845.01,847,165.22,140204.95
2018-03-04 03-AM,ETHUSD,851.4,854,845.1,846,234.09,198991.12
2018-03-04 02-AM,ETHUSD,852.6,858.12,851,851.4,33.71,28754.63
2018-03-04 01-AM,ETHUSD,857,858.18,852.6,852.6,40.06,34284.16
2018-03-04 12-AM,ETHUSD,857.1,859.11,852.6,857,34.41,29438.43
2018-03-03 11-PM,ETHUSD,855.99,859.88,852.1,857.1,82.22,70491.91
2018-03-03 10-PM,ETHUSD,855.14,859.2,852.14,855.99,17.29,14811.0
2018-03-03 09-PM,ETHUSD,851.3,858.56,851.3,855.14,66.95,57361.19
2018-03-03 08-PM,ETHUSD,863,863,850.99,851.3,114.54,97950.97
2018-03-03 07-PM,ETHUSD,861.4,863,858.99,863,54.3,46777.41
2018-03-03 06-PM,ETHUSD,866.8,866.8,861.4,861.4,59.61,51537.59
2018-03-03 05-PM,ETHUSD,860.5,866.8,860.5,866.8,34.97,30249.03
2018-03-03 04-PM,ETHUSD,862,868.96,860.33,860.5,79.89,69138.51
2018-03-03 03-PM,ETHUSD,860.85,864.37,860.33,862,51.22,44154.09
2018-03-03 02-PM,ETHUSD,868.58,869.38,860.85,860.85,115.34,99756.49
2018-03-03 01-PM,ETHUSD,866.8,870.4,866.8,868.58,39.73,34522.79
2018-03-03 12-PM,ETHUSD,860.5,870,860.5,866.8,30.35,26342.16
2018-03-03 11-AM,ETHUSD,865,867.92,860.5,860.5,42.61,36928.15
2018-03-03 10-AM,ETHUSD,861.74,867.11,860.84,865,37.26,32170.38
2018-03-03 09-AM,ETHUSD,862.46,866.72,860.3,861.74,45.12,38880.14
2018-03-03 08-AM,ETHUSD,861.93,862.46,860.33,862.46,69.62,59933.24
2018-03-03 07-AM,ETHUSD,865,868,861.41,861.93,235.89,204388.58
2018-03-03 06-AM,ETHUSD,862,868.91,861.8,865,114.25,98954.39
2018-03-03 05-AM,ETHUSD,865.52,869.26,862,862,95.09,82367.59
2018-03-03 04-AM,ETHUSD,867.76,869.26,862.52,865.52,58.86,51049.62
2018-03-03 03-AM,ETHUSD,867.64,871,864.1,867.76,106.5,92398.64
2018-03-03 02-AM,ETHUSD,871.6,872,862.75,867.64,55.44,48110.09
2018-03-03 01-AM,ETHUSD,861,871.72,857.1,871.6,109.53,95129.21
2018-03-03 12-AM,ETHUSD,856.25,864.9,856.25,861,16.07,13845.21
2018-03-02 11-PM,ETHUSD,864.26,864.26,856.25,856.25,65.88,56544.3
2018-03-02 10-PM,ETHUSD,856.9,864.45,853.26,864.26,116.69,100150.87
2018-03-02 09-PM,ETHUSD,859,860.58,852.53,856.9,182.68,156122.18
2018-03-02 08-PM,ETHUSD,851.95,860.8,850.79,859,70.58,60359.68
2018-03-02 07-PM,ETHUSD,857.99,858.11,851.95,851.95,48.14,41141.95
